user_id,item_id,timestamp,is_click,is_purchase,gender,age,city,device_type,user_level,item_cate,price,brand,dayofweek,hour,holiday,weather,temp_c,trending_kw,prev_clicks,shop_id
100415,900519,2024-06-19 20:46:00,0,0,F,24,深圳,pc,0,汽车用品,506.36,格力,2,20,0,晴,20.5,,3,10586
100185,906399,2024-06-13 02:23:00,0,0,M,36,成都,pc,2,母婴,424.2,优衣库,3,2,0,晴,21.9,春节特卖,4,10970
100919,908997,2024-06-15 00:52:00,0,0,F,30,上海,mobile,2,书籍,137.04,联想,5,0,0,多云,23.9,黑五,1,10773
100934,906005,2024-07-01 02:11:00,0,0,U,44,深圳,mobile,2,食品饮料,20.0,优衣库,0,2,0,阴,36.4,618大促,2,10426
100429,902836,2024-06-25 06:44:00,0,0,U,26,重庆,pc,2,服饰鞋包,324.15,小米,1,6,0,雨,28.1,,1,10358
100268,909274,2024-06-02 17:08:00,0,0,U,36,上海,mobile,0,书籍,173.43,华为,6,17,0,阴,25.1,618大促,4,10847
100018,901738,2024-06-20 13:44:00,0,0,M,37,深圳,pc,5,母婴,337.75,海尔,3,13,0,多云,20.8,春节特卖,2,10335
100105,903071,2024-06-15 20:27:00,1,0,M,26,广州,pc,4,母婴,125.66,联想,5,20,1,多云,30.8,春节特卖,3,10182
100735,907014,2024-06-01 09:40:00,1,0,F,19,上海,mobile,1,数码配件,429.07,联想,5,9,0,阴,25.1,,5,10729
100523,902318,2024-06-17 06:21:00,1,0,F,40,北京,pc,1,汽车用品,188.64,苹果,0,6,0,阴,28.1,,2,10464
100177,909247,2024-06-03 01:13:00,1,0,U,25,广州,pad,4,家用电器,115.02,格力,0,1,0,阴,24.5,,2,10846
100016,903668,2024-06-24 20:11:00,0,0,F,37,重庆,pc,3,运动,265.41,安踏,0,20,0,阴,28.4,限时折扣,1,10987
100270,900699,2024-06-02 15:23:00,1,1,F,42,苏州,mobile,5,书籍,431.39,联想,6,15,0,多云,25.9,,4,10822
100713,900232,2024-06-04 14:44:00,0,0,M,30,北京,pad,3,家用电器,448.2,小米,1,14,0,晴,24.6,,2,10429
100782,900486,2024-06-01 18:05:00,0,0,U,30,广州,pc,3,母婴,20.0,优衣库,5,18,0,雨,19.5,黑五,2,10215
100704,901132,2024-06-06 01:47:00,0,0,U,33,苏州,mobile,5,汽车用品,264.02,格力,3,1,0,雨,29.0,,1,10444
100249,903003,2024-06-02 23:35:00,0,0,F,29,深圳,pc,5,美妆个护,151.61,安踏,6,23,0,阴,24.9,,4,10780
100249,905176,2024-06-16 23:22:00,0,0,F,29,西安,pad,1,数码配件,332.04,联想,6,23,1,阴,20.6,,1,10326
100912,908092,2024-06-15 17:54:00,0,1,U,38,苏州,mobile,1,母婴,292.79,优衣库,5,17,0,晴,25.1,,1,10452
100397,902060,2024-06-18 23:50:00,0,1,F,30,南京,mobile,0,汽车用品,346.64,华为,1,23,0,阴,24.8,,1,10870
100273,900764,2024-06-22 09:26:00,1,0,F,41,深圳,pc,4,数码配件,272.93,美的,5,9,0,晴,20.1,限时折扣,0,10314
100641,907662,2024-06-28 22:34:00,0,0,M,33,南京,mobile,0,家用电器,195.6,优衣库,4,22,0,多云,26.5,返校季,0,10435
100955,903819,2024-06-18 15:45:00,1,0,F,39,深圳,pad,5,家用电器,431.52,安踏,1,15,0,多云,28.5,618大促,1,10733
100785,907983,2024-06-15 09:05:00,0,0,F,21,深圳,pc,0,数码配件,571.58,格力,5,9,0,多云,18.4,618大促,1,10910
100284,908288,2024-06-28 01:12:00,0,0,M,46,成都,pc,4,数码配件,398.87,苹果,4,1,0,晴,27.9,新品热卖,2,10449
100041,908309,2024-06-16 09:19:00,0,0,F,39,深圳,mobile,4,书籍,211.68,格力,6,9,0,多云,33.2,618大促,1,10594
100391,901251,2024-06-05 21:29:00,1,0,U,27,重庆,pc,3,家用电器,316.5,小米,2,21,0,多云,29.8,,1,10623
100987,909462,2024-06-23 13:59:00,0,0,U,40,杭州,pc,3,食品饮料,579.82,安踏,6,13,0,晴,28.4,618大促,0,10350
100545,900371,2024-06-21 04:09:00,0,0,U,24,杭州,pad,1,家用电器,307.01,海尔,4,4,0,雨,35.3,,2,10337
100345,904072,2024-06-02 06:51:00,0,0,U,30,重庆,pad,2,食品饮料,303.53,联想,6,6,0,阴,27.5,新品热卖,1,10571
100620,903749,2024-06-29 16:16:00,0,0,U,38,上海,mobile,5,书籍,408.56,优衣库,5,16,0,雨,34.0,,0,10706
100494,908590,2024-06-14 01:08:00,0,0,F,19,重庆,pad,0,服饰鞋包,545.16,联想,4,1,0,雨,31.4,,0,10858
100634,900200,2024-06-02 08:51:00,0,0,F,32,成都,mobile,2,服饰鞋包,112.47,华为,6,8,0,雨,27.4,黑五,0,10469
100492,902985,2024-06-01 16:15:00,0,0,U,27,广州,pad,0,数码配件,411.33,华为,5,16,0,多云,17.1,,1,10919
100408,905029,2024-06-14 11:47:00,0,0,F,34,西安,pc,1,书籍,283.14,优衣库,4,11,0,雨,27.2,新品热卖,2,10130
100694,902465,2024-06-09 08:54:00,0,0,M,24,成都,pad,1,家居,260.85,联想,6,8,0,晴,25.2,限时折扣,7,10204
100899,906797,2024-06-09 13:15:00,0,0,F,28,成都,mobile,3,母婴,218.55,海尔,6,13,0,雨,24.3,618大促,1,10684
100405,908890,2024-06-15 15:47:00,0,0,M,32,杭州,pc,4,家居,329.4,李宁,5,15,0,晴,29.7,,0,10254
100883,902838,2024-06-14 00:49:00,1,0,M,25,重庆,pc,0,家用电器,384.45,联想,4,0,0,阴,32.2,618大促,4,10578
100767,908848,2024-06-02 09:05:00,1,0,F,40,重庆,pad,1,食品饮料,46.01,海尔,6,9,0,阴,21.1,春节特卖,3,10586
100062,904088,2024-06-13 13:29:00,0,0,F,47,上海,pad,0,母婴,279.72,苹果,3,13,0,晴,20.8,,2,10302
100126,904832,2024-06-27 14:21:00,0,1,U,38,成都,mobile,2,书籍,432.43,华为,3,14,0,晴,25.3,,3,10338
100558,905213,2024-06-30 02:40:00,0,0,F,46,重庆,pc,2,书籍,543.09,华为,6,2,0,多云,20.6,,0,10490
100221,902796,2024-06-22 01:26:00,0,0,U,45,南京,pad,0,汽车用品,697.71,美的,5,1,0,雨,20.9,新品热卖,0,10435
100817,900464,2024-06-05 15:07:00,0,0,F,35,杭州,mobile,0,汽车用品,378.68,小米,2,15,0,阴,25.3,返校季,0,10419
100455,909840,2024-06-12 06:51:00,0,0,U,32,广州,pad,4,服饰鞋包,314.66,小米,2,6,0,晴,23.3,新品热卖,1,10648
100931,903076,2024-06-02 01:13:00,1,0,M,36,南京,pad,0,书籍,302.71,美的,6,1,0,多云,26.2,,2,10397
100060,907786,2024-06-17 09:54:00,0,0,M,21,广州,pad,2,服饰鞋包,443.53,华为,0,9,1,晴,27.6,,1,10420
100558,900174,2024-06-04 00:38:00,1,0,F,34,苏州,pad,5,服饰鞋包,262.68,海尔,1,0,0,雨,30.8,返校季,0,10193
100391,908637,2024-06-02 22:49:00,1,0,U,38,重庆,pc,0,食品饮料,260.37,海尔,6,22,0,多云,28.0,春节特卖,3,10947
100417,901468,2024-06-05 08:40:00,0,0,U,26,上海,mobile,0,家居,20.0,优衣库,2,8,0,晴,25.4,,2,10066
100652,908210,2024-06-14 15:41:00,1,0,U,31,重庆,pad,4,书籍,517.69,小米,4,15,0,多云,28.1,,1,10598
100239,908729,2024-07-01 05:02:00,0,0,F,28,苏州,pad,4,家用电器,237.68,华为,0,5,0,雨,23.7,618大促,1,10554
100992,908697,2024-06-28 18:46:00,0,0,U,42,南京,pc,1,数码配件,426.47,优衣库,4,18,1,阴,22.7,,1,10327
100785,906245,2024-06-14 16:09:00,0,0,M,47,苏州,mobile,0,家用电器,393.48,海尔,4,16,0,雨,32.8,,1,10594
100270,907931,2024-06-26 11:27:00,0,0,M,40,广州,pad,2,家用电器,448.77,海尔,2,11,0,阴,25.4,新品热卖,2,10844
100587,904033,2024-06-26 00:12:00,0,0,U,36,西安,mobile,3,家用电器,248.5,优衣库,2,0,0,阴,17.8,春节特卖,0,10152
100644,904551,2024-06-08 06:21:00,0,0,U,25,上海,pc,0,美妆个护,199.69,李宁,5,6,0,多云,25.4,,0,10316
100220,908364,2024-06-12 12:51:00,0,0,M,36,苏州,pad,0,家居,523.41,华为,2,12,0,晴,26.7,黑五,2,10529
100148,904328,2024-06-04 00:10:00,0,0,F,44,北京,pad,0,家用电器,322.25,美的,1,0,0,雨,23.3,限时折扣,2,10045
100087,905431,2024-06-03 20:54:00,0,0,U,33,上海,pad,2,母婴,52.9,海尔,0,20,0,阴,21.4,,1,10903
100108,905352,2024-06-28 17:34:00,0,0,U,33,深圳,pc,3,书籍,349.46,小米,4,17,0,阴,27.5,限时折扣,1,10377
100279,909865,2024-06-24 18:16:00,0,0,F,41,深圳,pad,4,服饰鞋包,451.89,联想,0,18,0,阴,11.3,,0,10257
100062,904616,2024-06-13 01:46:00,0,0,U,30,成都,mobile,0,服饰鞋包,318.68,美的,3,1,0,多云,26.4,限时折扣,3,10744
100244,909094,2024-06-22 04:13:00,0,0,U,27,重庆,pc,2,数码配件,367.48,联想,5,4,0,阴,18.6,新品热卖,1,10569
100671,906936,2024-06-28 05:02:00,0,0,F,46,上海,pc,0,美妆个护,120.33,华为,4,5,0,阴,18.2,618大促,1,10599
100803,900457,2024-06-28 19:17:00,0,0,U,20,深圳,mobile,4,家居,99.16,优衣库,4,19,0,阴,24.3,黑五,2,10890
100465,904798,2024-06-12 15:41:00,0,1,M,30,广州,mobile,4,美妆个护,341.19,安踏,2,15,0,雨,25.2,新品热卖,1,10678
100683,906000,2024-06-17 08:21:00,0,0,F,39,南京,pc,4,数码配件,333.94,李宁,0,8,0,雨,25.0,,1,10954
100231,905976,2024-06-25 13:00:00,1,1,U,27,成都,mobile,2,汽车用品,337.02,格力,1,13,0,多云,22.7,618大促,2,10429
100657,903274,2024-06-18 05:39:00,1,0,M,23,苏州,pc,4,运动,192.36,安踏,1,5,0,阴,22.6,,3,10826
100629,908181,2024-06-27 11:02:00,0,0,U,39,苏州,pc,2,家居,184.22,优衣库,3,11,0,雨,24.3,返校季,2,10853
100733,902847,2024-06-20 14:07:00,0,0,F,22,杭州,pc,1,母婴,438.97,联想,3,14,0,多云,27.3,,1,10743
100993,900705,2024-06-15 22:46:00,0,0,U,21,成都,pad,5,家用电器,343.27,优衣库,5,22,0,阴,17.1,,1,10992
100010,902006,2024-06-22 12:48:00,1,0,F,39,南京,mobile,1,母婴,222.99,格力,5,12,0,阴,30.7,,0,10557
100901,902347,2024-06-16 09:34:00,0,0,U,22,西安,pc,2,汽车用品,296.07,联想,6,9,0,晴,28.1,,1,10934
100470,907618,2024-06-18 15:24:00,0,0,M,42,广州,pc,2,书籍,274.73,安踏,1,15,0,雨,17.8,,6,10421
100149,906844,2024-06-11 17:10:00,1,0,F,45,苏州,pad,4,服饰鞋包,123.87,优衣库,1,17,1,阴,19.9,,1,10156
100922,903896,2024-06-16 07:34:00,0,0,M,38,苏州,pc,0,家用电器,367.67,格力,6,7,0,多云,24.5,,2,10691
100993,903711,2024-06-30 19:33:00,0,0,U,44,成都,pad,0,汽车用品,86.87,联想,6,19,0,晴,31.4,春节特卖,2,10300
100477,908251,2024-06-18 03:14:00,0,0,F,24,北京,pc,4,母婴,452.94,安踏,1,3,0,阴,26.1,限时折扣,1,10997
100892,908574,2024-06-14 05:36:00,0,0,F,42,上海,pad,4,书籍,158.73,李宁,4,5,0,多云,25.4,返校季,2,10533
100974,907579,2024-06-06 22:05:00,0,0,M,20,北京,pad,0,食品饮料,235.99,安踏,3,22,0,晴,22.2,,1,10422
100869,901636,2024-06-12 11:45:00,0,0,U,41,南京,pad,5,食品饮料,186.69,苹果,2,11,0,雨,23.5,,3,10095
100505,902122,2024-06-27 13:38:00,0,0,M,28,深圳,pad,5,服饰鞋包,20.0,安踏,3,13,0,阴,22.5,,4,10831
100391,902165,2024-06-03 08:03:00,0,0,F,43,杭州,mobile,0,家居,280.41,美的,0,8,0,多云,33.4,限时折扣,1,10667
100636,901925,2024-06-05 07:36:00,0,0,U,41,北京,pad,1,服饰鞋包,365.49,优衣库,2,7,0,阴,25.7,,1,10567
100897,906841,2024-06-01 08:40:00,0,0,U,23,广州,pc,1,汽车用品,248.46,李宁,5,8,0,雨,28.0,,1,10024
100015,900292,2024-06-14 19:46:00,0,0,M,19,苏州,mobile,3,运动,520.55,李宁,4,19,0,晴,20.9,限时折扣,0,10054
100661,909359,2024-06-18 21:21:00,0,0,M,20,南京,pad,1,书籍,455.51,优衣库,1,21,0,雨,26.0,黑五,2,10721
100254,907788,2024-06-15 12:35:00,0,1,F,38,深圳,pc,4,书籍,530.43,格力,5,12,0,多云,29.5,限时折扣,2,10769
100425,906407,2024-06-05 22:54:00,0,0,U,21,上海,pad,3,服饰鞋包,175.49,苹果,2,22,0,雨,27.6,限时折扣,1,10041
100768,901231,2024-06-01 18:41:00,1,0,F,38,北京,pad,0,食品饮料,115.67,安踏,5,18,0,晴,24.6,,1,10986
100244,903335,2024-06-06 23:01:00,0,0,F,36,西安,pc,2,美妆个护,449.32,优衣库,3,23,1,多云,26.1,,1,10711
100092,906445,2024-06-13 04:24:00,1,0,M,47,苏州,pc,3,食品饮料,167.08,联想,3,4,0,晴,16.3,,1,10128
100200,904764,2024-06-24 10:33:00,0,0,U,25,苏州,mobile,3,家用电器,291.69,苹果,0,10,0,雨,19.6,返校季,0,10945
100314,908947,2024-06-08 13:22:00,1,0,M,46,深圳,mobile,0,书籍,456.38,李宁,5,13,0,多云,20.6,,3,10570
100048,904967,2024-06-30 12:18:00,0,0,M,35,西安,pc,4,家用电器,616.94,李宁,6,12,0,阴,25.8,,1,10319
100765,909108,2024-06-29 08:30:00,0,0,U,22,上海,pad,3,服饰鞋包,505.1,海尔,5,8,0,雨,32.3,黑五,3,10440
100655,902791,2024-06-15 12:43:00,0,0,M,31,南京,pad,1,家用电器,236.2,苹果,5,12,0,雨,33.0,,3,10503
100690,903410,2024-06-22 20:29:00,0,0,U,26,苏州,mobile,1,母婴,287.79,格力,5,20,0,阴,26.1,,0,10422
100878,901940,2024-06-28 09:55:00,0,0,F,41,成都,mobile,3,汽车用品,282.37,小米,4,9,0,晴,28.4,新品热卖,1,10271
100618,905377,2024-06-09 16:25:00,0,0,M,36,北京,pad,4,服饰鞋包,191.79,海尔,6,16,0,阴,25.4,618大促,1,10573
100717,909089,2024-06-16 23:23:00,0,0,U,18,西安,pc,2,运动,78.76,优衣库,6,23,0,雨,26.3,新品热卖,1,10397
100320,907585,2024-06-20 11:49:00,0,0,F,44,重庆,pc,2,母婴,20.0,华为,3,11,0,晴,31.9,黑五,2,10175
100532,905211,2024-06-12 21:47:00,0,0,F,18,北京,pad,3,数码配件,369.56,安踏,2,21,0,雨,27.4,春节特卖,2,10348
100908,909660,2024-06-11 14:30:00,0,0,U,45,上海,mobile,5,美妆个护,25.32,苹果,1,14,0,多云,30.7,,2,10114
100056,908860,2024-06-08 18:36:00,1,0,F,38,广州,pad,4,服饰鞋包,219.36,华为,5,18,0,多云,27.4,,2,10036
100981,909169,2024-06-10 17:48:00,0,0,M,29,杭州,pc,4,运动,303.44,海尔,0,17,0,雨,26.5,,4,10725
100911,908615,2024-06-28 05:41:00,0,0,U,23,苏州,mobile,1,运动,254.93,美的,4,5,0,雨,25.1,限时折扣,4,10669
100260,902451,2024-06-19 00:21:00,0,0,U,42,深圳,pc,1,书籍,490.86,海尔,2,0,0,晴,24.7,春节特卖,0,10619
100968,909221,2024-06-24 05:02:00,0,0,M,18,南京,mobile,0,运动,280.11,联想,0,5,1,阴,24.0,,1,10047
100365,907002,2024-06-21 13:25:00,1,0,M,31,苏州,pad,3,美妆个护,374.35,海尔,4,13,0,雨,24.4,新品热卖,1,10142
100645,907927,2024-06-22 10:30:00,0,0,U,26,南京,pc,4,运动,532.96,优衣库,5,10,1,阴,20.0,返校季,3,10316
100202,904940,2024-06-06 01:50:00,1,0,M,35,上海,mobile,1,服饰鞋包,164.8,苹果,3,1,0,阴,25.0,返校季,6,10214
100431,905694,2024-06-10 22:22:00,0,0,U,28,杭州,pad,5,美妆个护,221.35,小米,0,22,0,晴,15.7,,1,10160
100085,901908,2024-06-18 21:41:00,0,0,U,30,西安,mobile,4,服饰鞋包,309.98,李宁,1,21,0,雨,24.9,春节特卖,0,10791
100681,902414,2024-06-19 10:09:00,0,0,F,28,杭州,pc,0,食品饮料,322.09,华为,2,10,0,雨,14.9,限时折扣,1,10427
100903,909946,2024-06-21 12:20:00,0,0,F,38,苏州,pad,5,书籍,369.87,海尔,4,12,0,雨,20.8,春节特卖,3,10948
100207,900882,2024-06-08 13:23:00,0,0,M,18,重庆,pad,1,家用电器,557.74,李宁,5,13,0,多云,31.2,,1,10653
100455,902097,2024-06-27 20:35:00,1,0,F,31,深圳,pad,5,服饰鞋包,375.45,优衣库,3,20,0,雨,22.2,,4,10481
100473,907718,2024-06-11 07:40:00,0,0,M,26,上海,mobile,3,书籍,479.0,格力,1,7,0,阴,31.8,春节特卖,1,10586
100214,902815,2024-06-27 11:50:00,1,0,F,27,西安,pc,4,数码配件,288.47,李宁,3,11,1,雨,24.4,,1,10476
100097,908538,2024-06-16 10:59:00,0,0,U,39,成都,pad,3,母婴,514.75,联想,6,10,0,雨,25.8,返校季,1,10581
100169,904183,2024-06-01 13:06:00,0,0,U,26,深圳,pad,1,汽车用品,188.77,苹果,5,13,0,阴,29.9,返校季,1,10658
100683,907873,2024-06-29 22:20:00,0,0,U,39,北京,pad,2,汽车用品,66.67,联想,5,22,0,多云,31.2,,1,10704
100778,900095,2024-06-03 17:52:00,1,0,U,19,西安,pc,4,母婴,431.5,格力,0,17,0,阴,30.3,黑五,2,10078
100482,909776,2024-06-22 01:15:00,0,0,U,41,北京,pad,3,家用电器,260.4,美的,5,1,0,多云,21.1,,2,10939
100777,903787,2024-06-29 11:21:00,0,0,M,32,苏州,pc,2,家用电器,54.28,海尔,5,11,0,阴,31.5,春节特卖,2,10168
100318,904352,2024-06-27 15:22:00,0,0,F,29,西安,mobile,1,服饰鞋包,343.94,安踏,3,15,0,晴,27.5,黑五,1,10793
100386,904634,2024-06-20 11:15:00,1,0,F,33,深圳,pc,3,书籍,84.66,格力,3,11,0,雨,27.5,,2,10312
100256,901376,2024-06-04 11:50:00,1,1,U,31,重庆,mobile,2,服饰鞋包,514.45,苹果,1,11,0,晴,19.3,春节特卖,4,10631
100538,906439,2024-06-23 20:14:00,0,0,U,46,上海,pc,5,家居,167.76,美的,6,20,0,雨,27.2,618大促,1,10149
100987,906057,2024-06-05 17:24:00,0,0,F,29,广州,mobile,2,美妆个护,210.24,安踏,2,17,0,阴,24.6,,2,10464
100234,901318,2024-06-12 14:54:00,0,1,U,37,成都,pad,1,汽车用品,352.07,美的,2,14,0,晴,21.5,,1,10150
100598,907982,2024-06-27 18:02:00,0,0,M,20,杭州,pc,1,运动,29.62,格力,3,18,0,晴,31.7,黑五,0,10710
100220,901684,2024-06-25 16:51:00,0,0,U,22,北京,pc,2,数码配件,543.74,李宁,1,16,0,多云,23.5,,6,10316
100677,909487,2024-06-11 15:29:00,0,0,U,36,西安,pad,1,运动,321.32,海尔,1,15,0,多云,33.4,新品热卖,2,10064
100255,909324,2024-06-04 06:37:00,1,0,M,47,苏州,pc,0,母婴,349.89,优衣库,1,6,0,阴,29.6,,1,10665
100626,901372,2024-06-19 17:04:00,0,0,U,24,重庆,pc,4,家用电器,449.36,联想,2,17,0,晴,28.4,,0,10104
100444,907971,2024-06-01 20:31:00,1,0,M,33,苏州,pad,1,汽车用品,561.43,海尔,5,20,0,多云,25.7,,1,10839
100026,907582,2024-06-10 11:27:00,0,0,M,34,杭州,pc,0,服饰鞋包,447.41,小米,0,11,0,雨,34.1,新品热卖,4,10811
100438,905113,2024-06-03 20:54:00,1,0,F,27,北京,mobile,0,服饰鞋包,173.68,海尔,0,20,0,多云,24.3,,1,10351
100440,905864,2024-06-29 00:19:00,0,0,F,28,广州,mobile,3,书籍,150.84,苹果,5,0,1,阴,20.3,,3,10625
100323,903247,2024-06-29 03:44:00,0,0,M,21,成都,pc,5,美妆个护,380.37,苹果,5,3,0,雨,22.1,,6,10952
100098,903717,2024-06-21 20:21:00,0,0,U,41,南京,pad,5,运动,100.29,李宁,4,20,0,晴,27.6,春节特卖,0,10706
100795,907175,2024-06-23 22:30:00,0,0,M,29,广州,mobile,0,家居,914.38,格力,6,22,0,晴,32.9,,2,10438
100955,905795,2024-06-08 13:51:00,0,0,U,43,西安,mobile,3,服饰鞋包,231.22,华为,5,13,0,阴,31.8,春节特卖,0,10715
100856,902485,2024-06-09 08:32:00,0,0,U,33,深圳,pad,3,家居,170.93,美的,6,8,0,阴,23.5,,3,10800
100271,906435,2024-06-02 10:07:00,0,0,F,22,重庆,pad,2,书籍,211.71,联想,6,10,0,雨,22.1,黑五,2,10421
100783,904920,2024-06-07 10:34:00,0,0,M,42,成都,pad,2,母婴,487.33,海尔,4,10,0,阴,20.9,限时折扣,5,10568
100661,907745,2024-06-09 00:03:00,0,0,U,30,西安,pad,1,服饰鞋包,348.51,联想,6,0,0,阴,23.2,春节特卖,1,10166
100967,908971,2024-06-11 00:26:00,0,0,U,19,西安,pad,1,家用电器,260.84,华为,1,0,0,雨,23.8,,5,10640
100810,905726,2024-06-28 18:16:00,0,0,F,33,南京,pc,2,美妆个护,346.7,安踏,4,18,0,阴,22.4,新品热卖,1,10643
100963,903782,2024-06-23 22:18:00,1,0,U,20,杭州,pc,4,汽车用品,470.38,苹果,6,22,0,雨,32.7,,1,10729
100465,907875,2024-06-15 12:39:00,0,0,U,45,深圳,pc,4,母婴,339.73,华为,5,12,0,雨,30.6,新品热卖,2,10222
100636,903162,2024-06-29 14:14:00,0,0,U,29,深圳,pc,0,运动,322.76,美的,5,14,0,阴,23.7,春节特卖,3,10020
100299,908404,2024-06-21 09:23:00,0,0,M,31,苏州,pad,5,数码配件,431.04,格力,4,9,0,阴,18.6,,0,10587
100510,907272,2024-06-10 18:40:00,1,0,M,41,苏州,pc,5,食品饮料,207.67,海尔,0,18,0,雨,25.5,限时折扣,2,10006
100653,906289,2024-06-23 18:12:00,0,0,F,26,西安,pc,3,家居,85.23,美的,6,18,0,雨,31.1,返校季,2,10000
100392,905909,2024-06-09 09:05:00,1,0,U,32,广州,pad,5,美妆个护,141.95,李宁,6,9,0,雨,17.3,新品热卖,1,10430
100904,900235,2024-06-11 22:11:00,0,0,U,29,广州,mobile,5,书籍,103.81,华为,1,22,0,多云,34.8,返校季,1,10974
100578,904306,2024-06-13 20:32:00,0,0,U,41,北京,pc,3,服饰鞋包,20.0,苹果,3,20,0,雨,29.7,,1,10452
100718,901335,2024-06-09 04:52:00,1,0,M,34,深圳,pad,0,美妆个护,389.47,海尔,6,4,0,雨,24.6,618大促,3,10229
100535,905473,2024-06-12 03:41:00,0,0,M,41,深圳,pc,5,家居,58.29,格力,2,3,0,阴,28.8,,4,10162
100721,905755,2024-06-21 17:07:00,0,0,U,29,上海,pad,3,母婴,423.96,华为,4,17,0,晴,37.0,限时折扣,7,10110
100705,900879,2024-06-27 17:25:00,0,0,F,42,苏州,pad,0,书籍,330.11,联想,3,17,0,雨,19.7,返校季,0,10997
100045,905552,2024-06-02 04:28:00,0,0,F,31,成都,pad,5,家居,306.49,优衣库,6,4,0,晴,26.4,新品热卖,0,10583
100227,903332,2024-06-02 11:09:00,0,0,F,45,成都,mobile,3,服饰鞋包,100.55,华为,6,11,0,阴,32.9,,2,10929
100306,901019,2024-06-09 09:19:00,0,0,U,33,南京,mobile,5,家居,350.91,苹果,6,9,1,多云,20.7,,1,10448
100920,901291,2024-06-06 01:32:00,0,0,U,38,北京,mobile,0,书籍,523.13,华为,3,1,1,多云,17.7,618大促,5,10363
100027,904765,2024-06-27 07:08:00,0,0,F,18,上海,pc,2,食品饮料,480.13,苹果,3,7,0,雨,17.6,,2,10995
100500,902288,2024-06-12 01:56:00,0,0,U,19,上海,pc,2,家居,474.21,海尔,2,1,1,雨,19.7,春节特卖,3,10068
100541,902704,2024-06-23 00:39:00,0,0,M,27,苏州,pc,5,汽车用品,185.53,格力,6,0,0,晴,20.2,黑五,1,10449
100820,902940,2024-06-19 01:34:00,1,0,U,33,西安,pad,3,汽车用品,348.02,华为,2,1,0,晴,29.8,限时折扣,0,10192
100787,907238,2024-06-02 14:47:00,0,1,F,26,杭州,pc,5,数码配件,333.01,海尔,6,14,0,雨,25.7,618大促,0,10310
100543,904572,2024-06-23 15:32:00,0,0,M,26,西安,mobile,4,食品饮料,218.77,优衣库,6,15,0,雨,29.3,新品热卖,1,10327
100783,909751,2024-06-29 10:39:00,0,0,U,18,北京,pad,5,书籍,382.57,李宁,5,10,0,多云,22.2,,0,10649
100928,903048,2024-06-15 10:30:00,0,1,M,23,成都,pc,5,家居,570.47,苹果,5,10,0,阴,19.4,新品热卖,1,10877
100917,900702,2024-06-25 17:53:00,0,0,F,20,广州,mobile,0,食品饮料,366.03,小米,1,17,0,多云,23.1,,1,10239
100162,906252,2024-06-27 05:15:00,0,0,M,46,深圳,pad,2,家居,130.65,联想,3,5,0,雨,35.7,春节特卖,0,10241
100039,906910,2024-06-22 02:28:00,1,0,F,36,南京,mobile,1,汽车用品,326.66,优衣库,5,2,0,晴,31.2,新品热卖,0,10186
100717,900949,2024-06-14 21:37:00,0,0,U,38,重庆,pad,4,母婴,354.74,优衣库,4,21,0,雨,26.1,春节特卖,4,10768
100978,900576,2024-06-08 13:51:00,0,0,F,29,南京,pad,1,家用电器,211.6,小米,5,13,0,雨,21.8,返校季,3,10595
100231,904594,2024-06-04 11:27:00,0,0,F,41,重庆,mobile,1,服饰鞋包,592.79,联想,1,11,0,雨,24.9,春节特卖,4,10999
100665,901203,2024-06-17 15:39:00,0,0,F,35,西安,pc,5,母婴,210.78,李宁,0,15,0,晴,23.3,,2,10056
100265,902262,2024-06-13 04:23:00,0,0,U,40,广州,pad,4,服饰鞋包,404.51,联想,3,4,0,多云,24.6,,3,10704
100779,907938,2024-06-10 14:58:00,0,0,F,46,上海,pc,2,运动,348.22,联想,0,14,0,晴,15.8,新品热卖,1,10071
100355,909967,2024-06-07 14:24:00,1,0,M,45,成都,pc,1,汽车用品,304.17,格力,4,14,0,阴,19.1,,1,10082
100394,908999,2024-06-21 17:52:00,1,0,M,39,杭州,pad,1,书籍,285.42,海尔,4,17,0,多云,30.6,限时折扣,1,10437
100826,905877,2024-06-12 19:32:00,1,0,F,47,南京,pc,0,服饰鞋包,675.19,海尔,2,19,0,阴,24.8,新品热卖,3,10727
100121,907831,2024-06-15 00:16:00,0,0,M,26,重庆,pad,4,母婴,305.22,联想,5,0,0,晴,21.7,,2,10427
100156,904679,2024-06-01 17:13:00,1,0,U,20,南京,pc,2,食品饮料,494.26,李宁,5,17,0,多云,27.1,新品热卖,5,10559
100106,900624,2024-06-11 08:40:00,0,0,F,30,西安,pad,2,家用电器,224.65,华为,1,8,0,阴,27.2,,2,10907
100923,902069,2024-06-11 11:55:00,0,0,F,27,西安,mobile,1,家居,470.83,海尔,1,11,0,阴,25.7,618大促,3,10053
100154,908488,2024-06-18 12:00:00,0,0,F,41,深圳,mobile,0,母婴,387.66,小米,1,12,0,多云,14.1,黑五,3,10208
100386,907827,2024-06-03 08:50:00,0,0,U,32,成都,pc,5,汽车用品,305.1,联想,0,8,1,多云,21.0,新品热卖,3,10061
100139,905260,2024-06-04 19:27:00,0,0,U,22,上海,pad,3,美妆个护,261.72,格力,1,19,0,雨,21.7,618大促,3,10730
100741,905323,2024-06-12 04:50:00,0,0,U,24,上海,pad,3,母婴,64.42,优衣库,2,4,0,多云,24.5,618大促,2,10195
